step,dataset,sample_id,mode,height,width,psnr_vs_vae,ssim_vs_vae,psnr_vs_raw,ssim_vs_raw,rgb_l1_vs_vae,hf_error_vs_vae,lf_drift_vs_base,lpips_vs_vae,feature_l1_base,feature_l1_1step,feature_l1_4step,gate_mean
6063,Manga109,HighschoolKimengumi_vol01,rf_4step,1168,816,23.577506758435504,0.8816753625869751,23.510549601374656,0.873664379119873,0.07411573827266693,0.03867026045918465,0.027898695319890976,0.021389925852417946,5.1515421867370605,3.6884212493896484,3.7517354488372803,0.996942937374115
6063,Manga109,HighschoolKimengumi_vol20,feature_bicubic,1168,816,17.709984149954764,0.6324540376663208,17.686323618001072,0.6275933980941772,0.1363895684480667,0.09150757640600204,0.035405997186899185,0.14167426526546478,5.075818061828613,3.6771020889282227,3.747438907623291,0.9948194026947021
6063,Manga109,HighschoolKimengumi_vol20,rf_1step,1168,816,24.212459226818876,0.8739013075828552,24.06673843985962,0.8641203045845032,0.06875988095998764,0.036967683583498,0.024949045851826668,0.026379846036434174,5.075818061828613,3.6771020889282227,3.747438907623291,0.9948194026947021
6063,Manga109,HighschoolKimengumi_vol20,rf_4step,1168,816,24.13631429479626,0.8734672665596008,23.982606980665288,0.8639176487922668,0.06954831629991531,0.03696225956082344,0.025844216346740723,0.026625286787748337,5.075818061828613,3.6771020889282227,3.747438907623291,0.9948194026947021
6063,Manga109,HinagikuKenzan,feature_bicubic,1168,816,24.487731012314377,0.6893796920776367,24.36077023181985,0.6824324727058411,0.07010381668806076,0.04609045758843422,0.020482029765844345,0.07928207516670227,4.910721302032471,3.6934311389923096,3.755152702331543,0.9984580278396606
6063,Manga109,HinagikuKenzan,rf_1step,1168,816,29.19172008025801,0.8463332056999207,28.85902664745768,0.8339307308197021,0.0437765046954155,0.02423674799501896,0.01555921882390976,0.02136148512363434,4.910721302032471,3.6934311389923096,3.755152702331543,0.9984580278396606
6063,Manga109,HinagikuKenzan,rf_4step,1168,816,28.902202406126317,0.8451505303382874,28.596759238404942,0.8331915140151978,0.045355699956417084,0.024597957730293274,0.017570413649082184,0.021991483867168427,4.910721302032471,3.6934311389923096,3.755152702331543,0.9984580278396606
6063,Manga109,HisokaReturns,feature_bicubic,1168,816,21.277339965971546,0.46617645025253296,21.103570674734456,0.4588272273540497,0.1075536459684372,0.08005419373512268,0.022994287312030792,0.07288139313459396,4.591517448425293,3.3588624000549316,3.4148175716400146,0.9995851516723633
6063,Manga109,HisokaReturns,rf_1step,1168,816,25.89907280739624,0.6547834873199463,25.547461058495877,0.6413865089416504,0.06908625364303589,0.04717957600951195,0.015476676635444164,0.039199262857437134,4.591517448425293,3.3588624000549316,3.4148175716400146,0.9995851516723633
6063,Manga109,HisokaReturns,rf_4step,1168,816,25.68133776289021,0.6544438004493713,25.386064587866258,0.6423863768577576,0.07136138528585434,0.047492291778326035,0.01900443248450756,0.04009035602211952,4.591517448425293,3.3588624000549316,3.4148175716400146,0.9995851516723633
6063,Manga109,JangiriPonpon,feature_bicubic,1168,816,19.265020508101646,0.6193881034851074,19.133238793821427,0.6015743017196655,0.1277555376291275,0.0883675366640091,0.03400394320487976,0.10147923231124878,4.604423999786377,3.392669677734375,3.472773313522339,0.9946169257164001
6063,Manga109,JangiriPonpon,rf_1step,1168,816,24.491112681110486,0.8008849620819092,24.240112195202357,0.7775897979736328,0.07685656100511551,0.0421486496925354,0.02609931118786335,0.021153949201107025,4.604423999786377,3.392669677734375,3.472773313522339,0.9946169257164001
6063,Manga109,JangiriPonpon,rf_4step,1168,816,24.271483698802744,0.8038586974143982,24.061327905270335,0.7801551818847656,0.07696899026632309,0.04273250699043274,0.025332700461149216,0.02137122116982937,4.604423999786377,3.392669677734375,3.472773313522339,0.9946169257164001
6063,Manga109,JijiBabaFight,feature_bicubic,1168,816,22.374443072843853,0.686905562877655,22.135521648558672,0.6749192476272583,0.08667885512113571,0.054402533918619156,0.026930056512355804,0.050675347447395325,4.890763282775879,3.655074119567871,3.7251460552215576,0.9988850951194763
6063,Manga109,JijiBabaFight,rf_1step,1168,816,27.644395877035052,0.8374655246734619,27.067800482165218,0.8192204833030701,0.05334322527050972,0.02630065195262432,0.0249799657613039,0.011806037276983261,4.890763282775879,3.655074119567871,3.7251460552215576,0.9988850951194763
6063,Manga109,JijiBabaFight,rf_4step,1168,816,27.37921249791875,0.8354617953300476,26.87299874200879,0.8179765939712524,0.05511076748371124,0.026552321389317513,0.0259172935038805,0.013325316831469536,4.890763282775879,3.655074119567871,3.7251460552215576,0.9988850951194763
6063,Manga109,Joouari,feature_bicubic,1168,816,20.519067818954188,0.646350622177124,20.283766236361757,0.6413408517837524,0.10378614068031311,0.07645464688539505,0.024546004831790924,0.08819018304347992,4.723362445831299,3.61660099029541,3.707538604736328,0.9985591769218445
