dataset,sample_id,mode,height,width,psnr_vs_vae,ssim_vs_vae,psnr_vs_raw,ssim_vs_raw,base_psnr_rgb,base_ssim_rgb,base_l1_rgb,base_grad_l1,hf_energy,hf_gain_vs_base_up,hf_error_vs_vae,lf_drift_vs_base
Urban100,img066,rf_1step,864,1024,21.34038829155734,0.636723518371582,21.038442533977637,0.6309149265289307,24.074736405690235,0.8383401036262512,0.03959709778428078,0.11303587257862091,0.05908920243382454,1.2271757646504327,0.08169149607419968,0.0156627856194973
Urban100,img067,feature_bicubic,672,1024,13.63441014400507,0.6404282450675964,13.59371847368359,0.6278280019760132,15.478282417597757,0.7362486124038696,0.09205653518438339,0.19681742787361145,0.12967976927757263,1.7708015971000293,0.15421631932258606,0.048881836235523224
Urban100,img067,rf_1step,672,1024,18.125421887658714,0.8413688540458679,18.100956898209347,0.8268603086471558,21.269639416806463,0.9093037247657776,0.04075846076011658,0.10014937072992325,0.0778220072388649,1.0626741200714411,0.07788378745317459,0.026124564930796623
Urban100,img068,feature_bicubic,1024,1024,23.725429886684672,0.6424652934074402,23.496034896933715,0.6447020769119263,24.92913760941564,0.7831639647483826,0.03724706172943115,0.10189042240381241,0.049816884100437164,1.6697180189858591,0.0599464476108551,0.020914122462272644
Urban100,img068,rf_1step,1024,1024,29.039850359053805,0.8665684461593628,28.67577528590428,0.8545000553131104,29.35699996855664,0.9169619083404541,0.021721910685300827,0.06160353869199753,0.03270655870437622,1.0962293486203112,0.030446765944361687,0.011305916123092175
Urban100,img069,feature_bicubic,816,1200,19.675421506207634,0.515663743019104,19.503592403930284,0.5122010111808777,21.37083145077574,0.6694456934928894,0.05378160625696182,0.13319583237171173,0.07506715506315231,1.8256548962895711,0.09523918479681015,0.025887906551361084
Urban100,img069,rf_1step,816,1200,23.094013666247477,0.724437415599823,22.84619516036806,0.7190752029418945,24.459562021217025,0.8477006554603577,0.036378536373376846,0.09641163051128387,0.046361565589904785,1.1275266679235925,0.05964861810207367,0.015726685523986816
Urban100,img070,feature_bicubic,768,1024,18.358314000366885,0.4264974594116211,18.146096108920492,0.4149319529533386,20.812075726716486,0.5812654495239258,0.05772828310728073,0.1499710977077484,0.08878692984580994,1.9990837293857984,0.12449964135885239,0.021487878635525703
Urban100,img070,rf_1step,768,1024,20.539995067187714,0.5679630637168884,20.280942459285182,0.5556790232658386,23.11610937000956,0.7411828637123108,0.04384665936231613,0.1247137039899826,0.05332669988274574,1.2006782784647385,0.09416473656892776,0.015153518877923489
Urban100,img071,feature_bicubic,768,1024,22.733712572907997,0.40653467178344727,22.389943719519778,0.39398422837257385,24.599658617050256,0.5998401045799255,0.040572572499513626,0.10447847843170166,0.061808910220861435,1.9230957713505759,0.07990805059671402,0.017459549009799957
Urban100,img071,rf_1step,768,1024,26.358504387996856,0.5932612419128418,25.87509742778373,0.5779662728309631,28.61606896557367,0.7790099382400513,0.027553724125027657,0.07874293625354767,0.041056111454963684,1.2774021422641126,0.05545349791646004,0.012069016695022583
Urban100,img072,feature_bicubic,1024,672,13.53232850032298,0.4741779565811157,13.497814104708311,0.4728412628173828,15.597662649590534,0.7099893689155579,0.1110110729932785,0.2863030731678009,0.16976818442344666,1.8334132461268713,0.20741821825504303,0.05352788791060448
Urban100,img072,rf_1step,1024,672,18.638192162856253,0.8007187843322754,18.532084655871024,0.7978531718254089,21.002570402730306,0.9231067895889282,0.053586579859256744,0.154762864112854,0.1052517294883728,1.136667130399575,0.10387511551380157,0.023545099422335625
Urban100,img073,feature_bicubic,752,1024,15.943884002273851,0.2764127254486084,15.88657412759881,0.270779013633728,17.343166769322018,0.4653533399105072,0.09752239286899567,0.2318141609430313,0.13155591487884521,1.994107732034732,0.16680417954921722,0.03925429657101631
Urban100,img073,rf_1step,752,1024,18.79949376013165,0.5378636121749878,18.643889439677356,0.5264628529548645,20.20621161996253,0.7255290746688843,0.07000671327114105,0.18220007419586182,0.07290586829185486,1.1050978270751373,0.10970323532819748,0.025114810094237328
Urban100,img074,feature_bicubic,1024,672,18.76346510324407,0.47304004430770874,18.615241968614104,0.4713965058326721,20.518862250018834,0.5930224657058716,0.06048939377069473,0.1555042862892151,0.08444187045097351,1.80468414552986,0.1120871752500534,0.022715747356414795
Urban100,img074,rf_1step,1024,672,21.529864551722447,0.6689011454582214,21.36083521252528,0.6667177081108093,23.094156750698424,0.7795330286026001,0.04337485879659653,0.11677722632884979,0.05247942730784416,1.1215856532209403,0.07692650705575943,0.016372669488191605
Urban100,img075,feature_bicubic,672,1024,24.160026802391226,0.7287929654121399,23.817309706699916,0.7196933031082153,25.851114807909788,0.8322893977165222,0.027046523988246918,0.06510910391807556,0.03597703203558922,1.7712366353860123,0.04631489887833595,0.016446372494101524
Urban100,img075,rf_1step,672,1024,29.2248310323128,0.849590003490448,28.51211162577946,0.8342636227607727,30.324973981502076,0.9049074649810791,0.017663203179836273,0.04333605244755745,0.02500753477215767,1.2311816523752839,0.02709757536649704,0.011768612079322338
Urban100,img076,feature_bicubic,672,1024,17.97757749380189,0.4965055286884308,17.729748968438102,0.49168652296066284,19.10566874465774,0.6103996634483337,0.06749272346496582,0.16158968210220337,0.0893234983086586,1.9054365222532499,0.10810612142086029,0.029294617474079132
Urban100,img076,rf_1step,672,1024,21.501726308234012,0.7166728377342224,21.14496907902412,0.7084852457046509,22.248790193662764,0.8092475533485413,0.0455101877450943,0.11995432525873184,0.04771093651652336,1.0177631045679438,0.06519050151109695,0.018446028232574463
Urban100,img077,feature_bicubic,672,1024,18.620214998365977,0.4909595251083374,18.476419018612237,0.4878251850605011,20.784473941260913,0.6477439403533936,0.056148964911699295,0.14545509219169617,0.08278946578502655,1.9807573475482503,0.11285208910703659,0.023135272786021233
Urban100,img077,rf_1step,672,1024,20.716044180655313,0.6345111131668091,20.53802923454964,0.629391074180603,22.833169029402164,0.788959264755249,0.043350931257009506,0.12021341919898987,0.04745474085211754,1.1353657826818624,0.08259288221597672,0.015652427449822426
Urban100,img078,feature_bicubic,720,1024,22.17030581511903,0.53062504529953,22.087056290212214,0.525328516960144,23.697894828626275,0.6485379934310913,0.03990788012742996,0.10630695521831512,0.05573147535324097,1.7841162972134244,0.06976380944252014,0.01876150444149971
Urban100,img078,rf_1step,720,1024,25.65317430173107,0.7160349488258362,25.52943727052363,0.7025375962257385,26.552646460310214,0.7881503701210022,0.02865859866142273,0.07972539216279984,0.033284761011600494,1.0655358429551616,0.04354720935225487,0.012336681596934795
Urban100,img079,feature_bicubic,768,1024,20.72514471101469,0.4693622589111328,20.45346718890798,0.46033042669296265,22.294950964650777,0.680787205696106,0.05169806629419327,0.12140527367591858,0.07213807106018066,1.8835168484277145,0.09375495463609695,0.025134582072496414
Urban100,img079,rf_1step,768,1024,23.80219470291739,0.6710609197616577,23.36330863700743,0.6576326489448547,25.449020589669978,0.8401497006416321,0.035103414207696915,0.08985015004873276,0.0445265918970108,1.1625842611056194,0.06227077543735504,0.016266698017716408
Urban100,img080,feature_bicubic,1024,768,29.630242033295843,0.8709702491760254,29.314624655738065,0.8640720844268799,30.763684999385774,0.9096699953079224,0.015435788780450821,0.030231207609176636,0.01668182946741581,1.8110884410212036,0.020178940147161484,0.011855809018015862
Urban100,img080,rf_1step,1024,768,33.91170683091118,0.9336632490158081,32.58719084171989,0.9234428405761719,34.074272854872454,0.9525458216667175,0.01353288721293211,0.021593736484646797,0.0112760616466403,1.2242029537804848,0.012747016735374928,0.012711728923022747
Urban100,img081,feature_bicubic,1024,1024,25.96114830437834,0.8038895130157471,25.581199152322775,0.7834987640380859,26.881481383076288,0.8622758388519287,0.025270283222198486,0.05830936133861542,0.02672111615538597,1.3376746387498293,0.031289514154195786,0.023826170712709427
Urban100,img081,rf_1step,1024,1024,30.9169899819953,0.8815752863883972,29.936933639759935,0.8500437140464783,30.31533805157473,0.8926231265068054,0.018643304705619812,0.03642774745821953,0.021560274064540863,1.079319877692266,0.015085956081748009,0.021481281146407127
Urban100,img082,feature_bicubic,1024,1024,24.800327176525943,0.8054251670837402,24.538020435242185,0.7991890907287598,25.748667462971365,0.8788756728172302,0.027432598173618317,0.0675429105758667,0.03269849345088005,1.5550974532001227,0.03959059715270996,0.018718497827649117
