step,dataset,sample_id,mode,height,width,psnr_vs_vae,ssim_vs_vae,psnr_vs_raw,ssim_vs_raw,rgb_l1_vs_vae,hf_error_vs_vae,lf_drift_vs_base,lpips_vs_vae,feature_l1_base,feature_l1_1step,feature_l1_4step,gate_mean
6063,FLUX179,img_0000131,rf_1step,1024,1024,37.73111235740978,0.9648833274841309,35.755877281402604,0.9568947553634644,0.01610127091407776,0.0071107447147369385,0.014035768806934357,0.008891725912690163,4.243318557739258,2.949216365814209,3.0122814178466797,0.9936983585357666
6063,FLUX179,img_0000131,rf_4step,1024,1024,37.37636956057045,0.9641994833946228,35.343829717457716,0.9555429816246033,0.01736002415418625,0.007115218788385391,0.015769194811582565,0.008657843805849552,4.243318557739258,2.949216365814209,3.0122814178466797,0.9936983585357666
6063,FLUX179,img_0000132,feature_bicubic,1024,1024,25.8344127123369,0.8658380508422852,25.666071707497878,0.8662111163139343,0.04157262295484543,0.026084503158926964,0.01389605738222599,0.06787006556987762,3.9162559509277344,2.856898069381714,2.9268364906311035,0.9809304475784302
6063,FLUX179,img_0000132,rf_1step,1024,1024,29.93902698939977,0.9243717193603516,29.58060067266353,0.9201030135154724,0.02448965236544609,0.015781110152602196,0.01058143936097622,0.017190158367156982,3.9162559509277344,2.856898069381714,2.9268364906311035,0.9809304475784302
6063,FLUX179,img_0000132,rf_4step,1024,1024,29.7654559255232,0.9235882759094238,29.390095366971295,0.9188870787620544,0.02578781545162201,0.01583896577358246,0.012942878529429436,0.017097454518079758,3.9162559509277344,2.856898069381714,2.9268364906311035,0.9809304475784302
6063,FLUX179,img_0000133,feature_bicubic,1024,1024,24.10925325452386,0.7359021902084351,23.94551712491399,0.7341877818107605,0.07009926438331604,0.044697489589452744,0.021604806184768677,0.07369552552700043,4.247535228729248,3.088120937347412,3.1624038219451904,0.9933232069015503
6063,FLUX179,img_0000133,rf_1step,1024,1024,27.542396339115243,0.8588037490844727,27.242359120988628,0.857824981212616,0.04578447341918945,0.02670542523264885,0.016975602135062218,0.023163605481386185,4.247535228729248,3.088120937347412,3.1624038219451904,0.9933232069015503
6063,FLUX179,img_0000133,rf_4step,1024,1024,27.349122302384,0.8576524257659912,27.075291028733023,0.857160210609436,0.0471905842423439,0.026835273951292038,0.018129173666238785,0.024552185088396072,4.247535228729248,3.088120937347412,3.1624038219451904,0.9933232069015503
6063,FLUX179,img_0000134,feature_bicubic,1024,1024,21.492735934972615,0.5990261435508728,21.431724628886283,0.5990538597106934,0.08534383773803711,0.06849324703216553,0.015567686408758163,0.20334438979625702,3.8773598670959473,3.05342173576355,3.120692491531372,0.9776142835617065
6063,FLUX179,img_0000134,rf_1step,1024,1024,24.583819436565022,0.7145220637321472,24.546876176705894,0.7147337794303894,0.06144866347312927,0.04774663969874382,0.01194336824119091,0.09207626432180405,3.8773598670959473,3.05342173576355,3.120692491531372,0.9776142835617065
6063,FLUX179,img_0000134,rf_4step,1024,1024,24.378764532035945,0.713615894317627,24.363201877850024,0.7148155570030212,0.06277404725551605,0.04840356111526489,0.013213999569416046,0.07592840492725372,3.8773598670959473,3.05342173576355,3.120692491531372,0.9776142835617065
6063,FLUX179,img_0000135,feature_bicubic,1024,1024,28.508537828984846,0.8841712474822998,28.309843294282384,0.8852929472923279,0.03618199750781059,0.019315702840685844,0.015751264989376068,0.0549314022064209,4.1470537185668945,3.004091262817383,3.0711262226104736,0.9969160556793213
6063,FLUX179,img_0000135,rf_1step,1024,1024,32.618321259063336,0.937694251537323,31.916896860211462,0.9293758273124695,0.021791135892271996,0.012423647567629814,0.01202715840190649,0.011905854567885399,4.1470537185668945,3.004091262817383,3.0711262226104736,0.9969160556793213
6063,FLUX179,img_0000135,rf_4step,1024,1024,32.39992437314755,0.9360296130180359,31.608889535573887,0.9263691902160645,0.02337910793721676,0.012447245419025421,0.014857245609164238,0.012710297480225563,4.1470537185668945,3.004091262817383,3.0711262226104736,0.9969160556793213
6063,FLUX179,img_0000136,feature_bicubic,1024,1024,24.28159140059919,0.7338657379150391,24.124758526267417,0.7362126111984253,0.05976897478103638,0.041195884346961975,0.01628963276743889,0.10743247717618942,4.178396224975586,3.0937321186065674,3.1627511978149414,0.9822763204574585
6063,FLUX179,img_0000136,rf_1step,1024,1024,27.762696906381976,0.8488985300064087,27.52102898828045,0.8392960429191589,0.038428086787462234,0.02583017200231552,0.011205434799194336,0.03442422300577164,4.178396224975586,3.0937321186065674,3.1627511978149414,0.9822763204574585
6063,FLUX179,img_0000136,rf_4step,1024,1024,27.567029821085573,0.8480138778686523,27.352302006139443,0.8392876982688904,0.039579249918460846,0.02602960169315338,0.012662103399634361,0.03270038589835167,4.178396224975586,3.0937321186065674,3.1627511978149414,0.9822763204574585
6063,FLUX179,img_0000137,feature_bicubic,1024,1024,26.335693432975937,0.7271580100059509,26.308049054718833,0.7275754809379578,0.04996078461408615,0.039135366678237915,0.01093029510229826,0.1033419519662857,3.8718597888946533,3.0268473625183105,3.08626127243042,0.9891273975372314
6063,FLUX179,img_0000137,rf_1step,1024,1024,28.514881627508114,0.7785283923149109,28.3446079652666,0.777358889579773,0.03867393359541893,0.03072298690676689,0.010304750874638557,0.05711626261472702,3.8718597888946533,3.0268473625183105,3.08626127243042,0.9891273975372314
6063,FLUX179,img_0000137,rf_4step,1024,1024,28.297748794611177,0.7768054008483887,28.15620952334205,0.7758771181106567,0.0395948588848114,0.031117867678403854,0.011765092611312866,0.04800022393465042,3.8718597888946533,3.0268473625183105,3.08626127243042,0.9891273975372314
6063,FLUX179,img_0000138,feature_bicubic,1024,1024,29.605118444299947,0.9123079776763916,29.33619431449528,0.9109715223312378,0.02557654306292534,0.015757612884044647,0.008589650504291058,0.034730613231658936,3.6074471473693848,2.6500425338745117,2.748443841934204,0.9726601839065552
6063,FLUX179,img_0000138,rf_1step,1024,1024,34.11416528018263,0.9590189456939697,33.13820684340592,0.9540934562683105,0.01690712198615074,0.009232384152710438,0.011338593438267708,0.010958796367049217,3.6074471473693848,2.6500425338745117,2.748443841934204,0.9726601839065552
6063,FLUX179,img_0000138,rf_4step,1024,1024,33.856564031017015,0.9581246376037598,32.780441161435824,0.9525923728942871,0.018787134438753128,0.009264562278985977,0.013959020376205444,0.010953104123473167,3.6074471473693848,2.6500425338745117,2.748443841934204,0.9726601839065552
6063,FLUX179,img_0000139,feature_bicubic,1024,1024,23.9106986609166,0.7221982479095459,23.72729006701202,0.7213868498802185,0.07117494195699692,0.04867841303348541,0.019695626571774483,0.0982014611363411,4.199561595916748,3.0545289516448975,3.115192413330078,0.9980551600456238
